Video Id,Video Title,Channel Id,Channel Title,Video Tags,Channel Country
3CvXv-F_CNw,"Foreigner (Puting Pinoy) Reacts to Many Peoople, Many Places Filipino Representative (Reaction vid)",UCs5vW-XTkApnkLbaiz0yNIg,Puting Pinoy of ExAmmon Studios,"['puting pinoy', 'jared ammon gillett', 'asar mga pinoy', 'many people from many countries', 'reaction video', 'tagalog', 'filipino', 'philippines', 'treasuring tagalog', 'reaction', 'discusion', 'kababayan', 'many people many places', 'filipino representative', 'ano ba yan', 'reaction to many people many places', 'reaction to filipino representative', 'Buwan ng Pambansang Wika', 'pilipinas', 'foreigner', 'foreigner reaction', 'foreigner philippines', 'foreigner who speaks tagalog', 'foreigner who defends filipinos']",PH
IxIpNoCiEbY,BUWAN (Sa Ilalim ng Puting Ilaw) Challenge by Foreigners who speak Tagalog! @Puting Pinoy,UCs5vW-XTkApnkLbaiz0yNIg,Puting Pinoy of ExAmmon Studios,"['buwan challenge', 'sa ilalim ng puting ilaw challenge', 'juan karlos', 'buwan', 'puting pinoy', 'foreigners sing buwan', 'philippines', 'filipino', 'tagalog', 'foreigners sing in tagalog', 'puting pinoy sings buwan', 'foreigner buwan challenge', 'jared gillett', 'pusong pinoy', 'singing contests', 'mayor TV']",PH
uUmMwxXP8eY,@MrBeast  Speaks Filipino (Tagalog) 🇵🇭,UCs5vW-XTkApnkLbaiz0yNIg,Puting Pinoy of ExAmmon Studios,"['philippine', 'filipino', 'mrbeast speaking tagalog', 'tagalog', 'foreigner speaking tagalog', 'huge youtubers speak tagalog']",PH
c_dVp90WEyw,Foreigners Speaking BETTER Tagalog Than  Pinoys!? @DwaineWoolley,UCs5vW-XTkApnkLbaiz0yNIg,Puting Pinoy of ExAmmon Studios,"['heyoleah', 'My Dad Speaks Better Tagalog Than You', 'Reaction', 'Foreigners who speak Tagalog', 'Philippines', 'pinoy', 'Dwaine Woolley', 'Puting Pinoy', 'Australian Speaks Tagalog', 'American Speaks Tagalog', 'French girl speaks Tagalog', 'Algerian speaks Tagalog', 'Tagalog Challenge']",PH
NrmIkm4GAno,Why Foreigners Should Speak TAGALOG,UCs5vW-XTkApnkLbaiz0yNIg,Puting Pinoy of ExAmmon Studios,"['Tagalog ONLY', 'Tagalog Only Prank', 'Pahalagahan ang Katutubong Wika', 'Taal na Wika', ""Filipino'"", 'Philippines', 'Buwan ng mga Wika', 'Foreigner attempting Tagalog', 'Foreigners SHOULD Learn Tagalog', 'Foreigner Should Learn Philippines Languages if they live in the Philippines', '24 Hours Tagalog ONLY Challenge', 'Tagalog ONLY Challenge', 'Foreigners speaking Tagalog', 'Philippines tourism', ""it's more fun in the philippines"", 'bisaya', 'cebuano', 'ilocano']",PH
GwkQN9j6Y9E,Tagalog in Lucifer?? (Foreigner Reaction),UCs5vW-XTkApnkLbaiz0yNIg,Puting Pinoy of ExAmmon Studios,"['Pinoy baiting', 'Tagalog', 'Lucifer', 'Tagalog scene in Lucifer', 'Puting Pinoy', 'Foreigner speaks Tagalog', 'Philippines', 'Filipino', 'Tagalog in Western film']",PH
GeTW5Sxnb1M,"Cris and I trying Filipino Street food in Tagaytay, Philippines #vacation #Philippines #streetfood",UCs7bpjkG2K2Ubs2mBV1ckBg,Joe n Cris in USA! 🇱🇷 (kano joe),"['#filipinoamericancouple #ldrcouple #couples goal', '#views #more views #moresubscribers #suggested #recommended #Street food', '#yummy #foodtrip #foodie #filipinofood', '#tour #Philippines #vacation #holiday #Christmasvacation', '#filiipinostreetfood #americaneatsfilipinofood #streetfood']",Unknown
y9bg-xQpdyo,CAN A FOREIGNER GAIN ADMISSION IN THE PHILIPPINES CURRENTLY? | IMMIGRATION UPDATE,UCs9fg1x-W53zxlgPn_iaRyg,Antoinette Oguma,"['Advisory on Foreign Nationals Entering the Philippines 9A VISA ADDITIONAL REQUIREMENTS', 'how to enter the philippines', 'philippines immigration travel restrictions lifted', 'philippine foreigners restriction', 'philippinetravelrestrictions', 'APPLYING TO SCHOOLS IN THE PHILIPPINES AS A FOREIGNER 2020', 'non ofw returning to philippines', 'travel to philippines', 'philippines travel restrictions']",PH
BqPRU9Y1n9g,Vigan Northern philippines heritage place. Spanish colonial city. #travel #philippines #foreigner,UCsDKSEVoixSz32HrRpR-j3w,iTALIANO (itang-ilocano),[],Unknown
H380Sq4y8FA,"US Troops Liberate Cebu, Philippines March 1945",UCsFemxO87Sv0Qj6LOe2g-_g,buzzarchive,"['Liberation of the Philippines', 'Cebu', 'Philippines', '1944', '1945', 'World War II', 'talisay']",Unknown
Oa0YfFdeY48,I Lived 30 Days in the PHILIPPINES (here's what I think),UCsJIlMFmqPinElAe6RsrxCA,Joose the Nomad,"['Living in the Philippines', 'Philippines in 2023', 'Philippines lifestyle', 'Philippines for digital nomads', 'Philippines travel', 'Foreigner in Philippines', 'How is Philippines', 'Honest opinion about Philippines', 'Philippines travel vlog', 'Philippines 4k', 'Boracay in 2023', 'Living in Manila', 'Moving to Manila', 'Philippines cost of living', 'Living in South East Asia', 'digital nomad', 'expat in the philippines', 'Retire in the Philippines', 'Travel guide', 'Siargao in 2023', 'Philippines travel tips']",FI
OV8LxE7bSvw,FILIPINO MOVIE DRAMA | ENGLISH SUBTITLES|TEACH ME TO LOVE.,UCsJT7D00gdhV5Hsr2LhwWmA,Filipino movies,[],PH
P4HMogYbAkU,"Canadian Eats Filipino Food for the FIRST TIME 🇵🇭 Lumpia, Kara Kara, and Leche Flan ❤️🇵🇭",UCsKDjB0_6MJ2SzoAkeMRJbw,KBDProductionsTV,"['Cheese', 'funny', 'Fast Food', 'hungry', 'Fast Food (Industry)', 'Review', 'KBDProductionsTV', 'Food Review', 'Taste Test', 'eating', 'lunch', 'Ken Domik', 'Food', 'burger', 'Meal', 'Bacon (Food)', 'Restaurant (Industry)', 'Hamburger (Food)', 'French Fries (Food)', 'Cheeseburger', 'vanlife', 'Van Life', 'Stealth Camper', 'Fried Chicken', ""Max's Restaurant"", 'Kare-Kare', 'Leche Flan', 'BBQ Pork Skewers', 'Lumpia', 'Lumpiang Shanghai', 'Egg Rolls']",CA
aHx3P3zGIsQ,Teaching Foreigners/you to speak tagalog,UCsNSox637MgtR8LezWw63nQ,The game of matthew,[],Unknown
hJrtqqD4uAk,HOW SAFE IS THE FOOD IN THE PHILIPPINES FOR FOREIGNERS!!!,UCsPqSZfyz_JRrq8mrfJZILQ,Sam Lamb ,[],US
lhMKC5Wv4As,Reacting to TikTok Videos Made for Me #2,UCsQ81wsggLv84uKENeatBMw,Kristian PH,"['Tagalog', 'Filipino', 'Pilipino', 'Pinoy', 'Philippines', 'Memes', 'Gaming', 'vlogger', 'vlog', 'Pinoy Memes', 'Tagalog Memes', 'Funny Memes', 'Comedy', 'funny pinoy memes', 'kristian ph', 'memes filipino', 'funny memes', 'trending', 'comedy']",PH
d4wYuG_4HI4,Have you ever tried FILIPINO SISIG? #lasvegas #foodchallenge #filipinofood,UCsQMOWuo6AprxyiSXcilduQ,UNLOKT,[],US
t7tmYacE3CM,HUGE PASALUBONG HAUL! | What I Bought in the Philippines + Trying Filipino Snacks | beautybitten,UCsUj_0NbWIUCgU-cPnxbAyA,beautybitten,"['pasalubong haul', 'huge Philippines haul', 'what I bought in the Philippines', 'Trying Filipino Snacks', 'Kultura Haul', 'What to buy in the Philippines', 'Fashion haul', 'Filipino Snack haul', 'Grand Videoke unboxing', 'Magic Mic unboxing', 'Philippines Souvenirs', 'anna cay', 'Things I bough in the Philippines', 'beautybitten', 'Filipino beauty vlogger', 'Home Decor haul', 'Filipino snacks', 'What snacks to get in the Philippines', 'Oishi', 'Grand Videoke', 'Filipino vlogger', 'Philippines haul']",US
GdicOV_sMlk,Top-10 Dogs For First Time Owner 2023 | Wildlife Claws,UCsczxUyKasOCy2gfNjs2Hxw,Wildlife Claws,"['Wildlife Claws', 'Wild animals Attack', 'dogs for first time owners', 'dogs for first time owners in apartments', 'dogs for first time owners in india', 'dogs for first time owners philippines', 'best guard dogs for first time owner', 'top 10 best dogs for first time owner', 'best small dogs for first time owners', 'guard dogs for first time owners', 'best medium sized dogs for first time owners', 'best dogs for first time owner', 'first time owner dog', 'best active dogs for first time owners']",IN
FQnw5RHh9hc,My mom tries Jollibee for the first time #philippines #foodreview #jollibee #manila,UCsfUbIyotnXsKv9paUan0lQ,Pinoy Floyd 🇵🇭,"['How does Jollibee taste', 'Is American Jollibee good', 'American jollibee versus Philippines Jollibee', 'trying Jollibee', 'trying Jollibee for the first time', 'HOUSTON Jollibee']",Unknown
cPqI_8eDqTg,Trying Filipino Street Food #philippines #foodreview #manila,UCsfUbIyotnXsKv9paUan0lQ,Pinoy Floyd 🇵🇭,"['Trying Filipino food', 'Moving to the Philippines', 'Filipino food review', 'Taho', 'pork sisig', 'beef pares']",Unknown
tRtPDe7PnJE,🇵🇭 Filipina Vs Foreigners #bohol #FilipinawithAfam #Beach #Afam #Livinginphilippines #offgridliving,UCsk91NXOQjCtiYCfycyPxFg,OFF GRID ISLAND FAMILY,[],PH
giku3xDWqgs,FOREIGNERS REACT TO MUST VISIT PHILIPPINES,UCskd4omN5tl6_i84j3KJCsQ,Zizi Reacts,[],PH
q3xva6StIDw,💚MELCA SUPPORTIVE ATE KAY DARA! KINANTAHAN PA NYA ITO SA 16TH BIRTHDAY❤ #kalingapangels,UCsmD4zNNpSRbL64PpoIHAig,React PH,"['kalingap angel melca', 'melca sing kalingap angel', 'kalingap rab melca', 'kalingap rab melca kumanta', 'kalingap rab melca sing', 'singer sa kabundukan kalingap rab', 'kalingap angels melca', 'kalingap angels melka', 'melka kalingap rab']",PH
ERrec22KImE,FNF Reacting to Top 10 Most Viewed Kpop Groups in Each Country on YouTube part 2 | KPOP REACTION,UCsrPkTgC3Kwwr5OugcJ0O2w,Daimo Zone,"['kpop', 'kpopmoments', 'kpopiconicmoments', 'kpoptiktoksbcsyourebored', 'kpopreaction', 'fnf', 'kpopbestmoments', 'kpopviral', 'kpopfyp', 'kpoptrend', 'bts', 'got7', 'exo', 'gda', 'funny moments', 'kpop crack', 'big bang', 'jyp', 'blackpink', 'bigbang', 'momoland', 'monsta x', 'goan', 'sbs', 'kbs', 'stray kids', 'ateez', 'its', 'twice', 'red velvet', 'mamamoo', '(g)i-dle', 'sunmi', 'kpop funny', 'seventeen', 'kpop group', 'itzy', 'kpop idols', 'kpop dance', 'redvelvet', 'everglow', 'ryujin', 'yooha', 'soojin', 'izone', 'gfriend', 'solar', 'kpoptiktoks', 'kpoptiktokcomplimation', 'kpopfriendship', 'nct', 'nctdream', 'gidle', 'txt', 'iu']",Unknown
TqJ918yxsX0,FOREIGNER LEARNING FILIPINO WORDS!!,UCst-yb7NC63fQF-VmOGFXCg,Familia De France,"['#learn filipino language#', '#foreignerspeakingtagalog#', 'filipino language', 'foreigner speaking tagalog', 'funny videos', 'foreignoy', 'americansinging', 'Ikaw', 'Favoritesong']",US
lWCY8QD15Sc,Push TV: Korean actors Jin Ju Hyeong & Hyun Woo react to Kapamilya actresses,UCstEtN0pgOmCf02EdXsGChw,ABS-CBN Entertainment,"['ABS-CBN', 'ABS-CBN Online', 'ABS-CBN Philippines', 'Philippines', 'Entertainment', 'Showbiz', 'ABS-CBN Exclusives', 'Kapamilya Artists', 'Kapamilya Exclusives', 'Exclusive', 'October 6 2017', '20171006online', 'Entertainment Exclusives', 'Jin Ju Hyeong', 'Hyun Woo', 'Kapamilya actresses', 'korean actors', 'Push Exclusives']",PH
0gs_AIa1owY,Vice Ganda gets entertained by SB19 | GGV,UCstEtN0pgOmCf02EdXsGChw,ABS-CBN Entertainment,"['ABS-CBN', 'ABS-CBN Entertainment', 'Philippines', 'ABS-CBN Philippines', 'GGV', 'Gandang Gabi Vice', 'Gandang Gabi Vice Highlights', 'GGV Highlights', 'Vice Ganda', 'Comedy', 'Talkshow', 'Comedy Talkshow', 'Jose Marie Viceral', 'Highlights', 'ABS-CBN highlights', 'OPM', 'Original Pinoy Music', 'SB19 on GGV', 'Support OPM', 'SB19 interview', 'YT0psMariel', 'October 21 2019', '201910121online', 'GGVBenAndBenxSB19', 'SB19 Ken', 'SB19 Stell', 'SB19 Justin', 'SB19 Sejun', 'SB19 Josh', 'SB19 history', 'SB19 Journey', 'Idol group']",PH
_QQ4aAdD0a8,Tawag ng Tanghalan: Vice Ganda asks the hurado to impersonate Vina Morales' voice,UCstEtN0pgOmCf02EdXsGChw,ABS-CBN Entertainment,"['ABS-CBN', 'ABS-CBN Online', 'ABS-CBN Philippines', 'Philippines', 'Entertainment', 'Showbiz', 'Philippine Entertainment', 'Online', 'ABS-CBN Entertainment', 'Variety', ""It's Showtime"", 'Variety Shows', 'Kapamilya Variety Shows', 'Kapamilya Shows', 'ABS-CBN Showtime', ""It's Showtime February 7 2019"", 'Showtime February 7 2019', '#ShowtimePebreROLL', 'YT0psAlicia', 'February 7 2019', '20190207online', 'Vice Ganda', ""Vina Morales' voice"", 'impersonate', 'impersonation']",PH
ykmVudRki_0,Vice Ganda is amused by Searchee Avon | Expecially For You,UCstEtN0pgOmCf02EdXsGChw,ABS-CBN Entertainment,"['ABS-CBN Entertainment', 'Entertainment Daytime', 'Series:ItsShowtime', 'Person:ViceGanda', 'person:VhongNavarro', 'person:JhongHilario', 'person:AnneCurtis', 'person:Karylle', 'person:RyanBang', 'person:TeddyCorpuz', 'person:JugsJuguetfa', 'person:AmyPerez', 'person:KimChiu', 'person:JackieGonzaga', 'person:IonPerez', 'person:OgieAlcasid', 'format:Highlight', 'vertical:Entertainment', 'YT0psJohn', ""It's Showtime December 14 2023"", 'EXpecially For You', 'Tawag Ng Tanghalan', '#ItsShowtime', '#ItsShowtime_HL', '20231214online', '#HappyHolaYeyShowtime']",PH
XDgbYXedt-w,Vice Ganda introduces Filipino dishes to Momoland | GGV,UCstEtN0pgOmCf02EdXsGChw,ABS-CBN Entertainment,"['ABS-CBN', 'ABS-CBN Entertainment', 'Philippines', 'ABS-CBN Philippines', 'GGV', 'Gandang Gabi Vice', 'GGV online', 'Gandang Gabi Vice Highlights', 'GGV Highlights', 'Vice Ganda', 'Laughter', 'Comedy', 'Talkshow', 'Comedy Talkshow', 'Jose Marie Viceral', 'Highlights', 'ABS-CBN highlights', 'Momoland', 'Momoland on GGV', 'Momoland on ABS-CBN', 'Momoland interview', 'Momoland songs', 'Momoland videos', 'YT0psMariel', 'January 6', '2020', '01062020online', 'Jane', 'Nayun', 'Hyebin', 'JooE', 'Nancy', 'Ahin', 'Filipino dishes', 'Koreans try Pinoy food', 'KPop']",PH
M1G_-Ki1edY,The Most-Loved Filipino Teleseryes are Now Dubbed in English!,UCstEtN0pgOmCf02EdXsGChw,ABS-CBN Entertainment,"['ABS-CBN', 'ABS-CBN Online', 'ABS-CBN Philippines', 'Philippines', 'Entertainment', 'The Most-Loved Filipino Teleseryes', 'Filipino TV series', 'English-dubbed', 'Doble Kara', 'Crazy For You', 'It Might Be You', 'Doble Kara English Dubbed', 'Crazy For You English Dubbed', 'It Might Be You English Dubbed', 'Filipino Teleserye', 'Doble Kara Teleserye', 'Crazy For You Teleserye', 'It Might Be You Teleserye', 'Doble Kara Full Episode', 'Crazy For You Full Episode', 'It Might Be You Full Episode', '20210706online', 'YT0psRisa']",PH
o-mBxyHImus,The Philippines is the CAPITAL of RAP!! | Americans React to EZ Mil Panalo,UCsv-VeXJ3Pkfgz4QboYk80A,Beers & Bars,"['ez mil panalo reaction', 'ez mil reaction', 'panalo ez mil reaction', 'ez mil panalo music video', 'ez mil reaction video', 'panalo ez mil', 'ez mil reaction panalo', 'ez mil panalo music video reaction', 'ez mil panalo american reaction', 'americans react to ez mil panalo', 'beers & bars react to ez mil panalo', 'ez mil panalo video reaction beers & bars']",US
Y1s5uddXunk,Foreigners speaking Bisaya Mama Lines,UCszx-fw-OQct8I9BEBTxlEA,mktriestofilm,"['Foreigners speaking Cebuano', 'Foreigners speaking Bisaya', 'Famous Bisayan Mama lines', 'Filipino in South Korea']",KR
LopD9Lh6Xzo,FOREIGNERS FIRST IMPRESSIONS OF DAVAO CITY #MINDANAO 🇵🇭,UCt29PdMHiR9Wfm0SkdkjSqA,Nomad Moe,"['Philippines', 'Travel Vlogger', 'Manila', 'Overseas Filipino Worker', 'GoWithAli', 'Harry Jaggard', 'Mergim Vlogs', 'Adam & Yaz']",Unknown
u9sOUhj389c,DOCUMENT PROCESSING YOUR FILIPINAS APPLICANT EXPAT SIMPLE LIFE PHILIPPINES FOREIGNER,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['A FOREIGNER IN THE PHILIPPINES', 'COST OF LIVING IN THE PHILIPPINES', 'SAFE PLACES TO RETIRE IN THE PHILIPPINES', 'PRESIDENT DUTERTE PHILIPPINES', 'IS AMERICAN SAFE IN THE PHILIPPINES', 'DOG', 'PICS', 'MONEY', 'VIDEO', 'HUMANITARIAN', 'HOT YOUNG BEAUTIFUL SEXY FILIPINA', 'DATING SITE', 'MISSIONARY WORK', 'FAMILY VLOG', 'VIRAL VIDEOS', 'TERRORIST IN THE PHILIPPINES', 'HOW SAFE TO TRAVEL TO THE PHILIPPINES', 'actress', 'love story', 'DOCUMENT PROCESSING YOUR FILIPINAS APPLICANT', 'GOD IS LOVE']",PH
xgOjm4cqXoQ,ISAC AND ROSALINDA WEDDING CELEBRATION / FOREIGNER MEET LOVE OF HIS LIFE IN THE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,[],PH
_DsfnSv_ATY,SELLING OUR HOUSE AND LOT TIME TO LET GO / EXPAT LIFE IN THE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,[],PH
LIM5YVL3edo,SCOTTISH FOREIGNER TALKS ABOUT THE DIFFERENCE OF HAVING A FILIPINA IN LIFE ?? EXPAT  PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,[],PH
IWWAlsokfSk,MITCH AND MARIE NONSENSE CONVERSATION FILIPINA FOREIGNER RELATIONSHIP EXPAT LIFE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['A FOREIGNER IN THE PHILIPPINES', 'WHITE BEACH', 'COST OF LIVING PHILIPPINES', 'SAFE PLACE TO RETIRE', 'SAFETY IN PHILIPPINES', 'HUMANITARIAN', 'HELPING POOR FILIPINO FAMILIES', 'VIRAL VIDEOS', 'FAMILY VLOG', 'FUNNY VIDEOS', 'PRANK VIDEOS', 'MISSIONARY WORK', 'HOT YOUNG BEAUTIFUL FILIPINA', 'AHEEZY DA ISLANDER', 'GOD IS LOVE', 'PRAYER', 'RELIGION', 'BOHOL', 'BORN AGAIN', 'CHRISTIAN', 'SUBSCRIBER', 'MONEY', 'INCOME', 'PET', 'MITCH AND MARIE NONSENSE CONVERSATION FILIPINA FOREIGNER RELATIONSHIP EXPAT LIFE PHILIPPINES']",PH
pMkEXPLfDNc,FOREIGNER LIFE AND DEATH EXPERIENCE  IN DANAO ADVENTURE PARK,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['American in the Philippines', 'foreigner in the philippines', 'living in the philippines', 'philippine vlog', 'life in the philippines', 'family in the philippines', 'daniel marsh', 'becoming filipino', 'kyle jennermann', 'Cong TV', 'THE ACE FAMILY', 'BOHOL PHILIPPINES', 'PHILIPPINES FAMILY VLOGGER', 'ms alex gonzaga', 'anneclutzvlogs', 'anne clutz', 'the ace family baby', 'J House Vlogs', 'Bratayley', 'Wil dasovich', 'ahern family', 'mia sandoval', 'filipina wife', 'Mark Nowhereman', 'BISAYANG HILAW']",PH
CEgX0pTie7Q,NO MAKE UP CHALLENGE  FILIPINA FOREIGNER RELATIONSHIP GOAL EXPAT LIVING IN PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['American in the Philippines', 'foreigner in the philippines', 'living in the philippines', 'philippine vlog', 'life in the philippines', 'daniel marsh', 'becoming filipino', 'Cong TV', 'THE ACE FAMILY', 'BOHOL PHILIPPINES', 'ms alex gonzaga', 'anneclutzvlogs', 'the ace family baby', 'J House Vlogs', 'Bratayley', 'Wil dasovich', 'ahern family', 'mia sandoval', 'filipina wife', 'Mark Nowhereman', 'BISAYANG HILAW', 'jamill vlogs', 'THE MCQUEENS', 'MARY ANN REALITY TV', 'RAFFY TULFO', 'FINN SNOW', 'THE JUICY VLOG']",PH
