Video Id,Video Title,Channel Id,Channel Title,Video Tags,Channel Country
0rn6Hv7soJA,FOREIGNER Reaction SA BOSES NI ARNEL Pineda #jourrney,UCC38UZLGU_9u7BEDuL-Vh6g,gina camado,"['Arnel Pineda', 'Journey', 'VOCAL COACH reacts to ARNEL PINEDA singing FAITHFULLY', 'FAITHFULLY', 'Journey | Faithfully Live | Reaction', 'Arnel Pineda (Journey) - Faithfully | Las Vegas 2008 | REACTION', 'Journey Faithfully (Reaction Video)']",PH
3vtqz2KcTwg,10 Best Filipino BL Series 2022 List,UCC3VxKf7JlOGGxqetWNGG1A,Donald Mueca,"['bl series', 'thai bl', 'thai bl 2022', 'thai bl series', 'filipino bl series', 'filipino bl couple', 'filipino bl drama', 'filipino bl actors', 'filipino bl drama series', 'filipino bl eng sub', 'filipino bl series full episodes', 'filipino bl full movie', 'filipino bl short film', 'filipino bl list', 'latest filipino bl', 'gameboys', 'hello stranger', 'gaya sa pelikula', 'quaranthings', 'my day', 'benxjim', 'oh mando', 'love beneath the stars', 'in between', 'boys lockdown', 'filipino bl series list 2022', 'best filipino bl']",PH
PVM1x0uSTZU,Kuya Mike VIRAL TIKTOK Compilation #1! Foreigner speaking BISAYA!,UCC6aF7bgIEBnMJC2rV4XOmg,Kuya Mike,"['prank philippines', 'prank', 'tiktoker philippines', 'tiktoker', 'viral tiktok', 'tiktok compilation', 'foreigner in the philippines', 'rice allergy', 'kuya mike', 'tik tok', 'viral tik tok', 'tik toker philippines', 'how to go viral on tiktok', 'philippines', 'comedy philippines', 'funny videos philippines', 'kuya mike tiktok', 'foreigner speaking bisaya', 'youtuber', 'compilation', 'viral tiktok compilations', 'bisaya tiktok', 'tagalog tiktok', 'funny tiktok compilation']",PH
SuSC99GJTM4,FOREIGNER SPEAKING BISAYA with AMERICAN ACCENT 🤣,UCC6aF7bgIEBnMJC2rV4XOmg,Kuya Mike,"['tiktok', 'shorts', 'shorts philippines', 'philippines', 'foreigner in the philippines', 'foreigner speaking bisaya', 'foreigner speaking tagalog', 'american speaking bisaya', 'american speaking tagalog', 'kuya mike', 'kuya mike tiktok', 'tiktok philippines', 'funny videos philippines', 'comedy', 'comedy philippines', 'american in the philippines', 'how to learn bisaya', 'foreigner talking in bisaya', 'foreigner talking in visayan', 'foreigner talking in tagalog', 'american talking in bisaya', 'american talking in tagalog']",PH
uHgGLo8RMV4,HOW FOREIGNERS pronounce the names of some ISLANDS IN THE PHILIPPINES 🤣,UCC6aF7bgIEBnMJC2rV4XOmg,Kuya Mike,"['shorts', 'shorts philippines', 'kuya mike', 'kuya mike tiktok', 'amerikano in the philippines', 'foreigner in the philippines', 'foreigner speaking bisaya', 'amerikano speaking bisaya', 'comedy philippines', 'prank philippines', 'prank', 'parody philippines', 'tiktok', 'tiktok compilation', 'tiktok philippines', 'viral tiktok', 'foreigner speaking tagalog', 'amerikano speaking tagalog', 'funny', 'funny videos philippines']",PH
JgmvviFnhZs,"Foreigner Cooking FILIPINO BREAKFAST! :) Corned Beef, Rice and Egg :O",UCC6aF7bgIEBnMJC2rV4XOmg,Kuya Mike,"['foreinger in the philippines', 'filipino breakfast', 'prank', 'comedy philippines', 'vlogger', 'blogger', 'vloger', 'bloger', 'philippines', 'corned beef', 'cooking', 'youtuber']",PH
auK6yr-bztk,Theo Von Answers the Internet's Weirdest Questions,UCC8Vl5zMRFkqE1daH2Zxalw,Answer the Internet,"['Theo Von', 'Theo von comedy', 'Theo von podcast', 'Theo von standup', 'Theo von Netflix', 'internet', 'entertainment', 'answer the internet', 'barstool answer the internet', 'kfc barstool', 'feitelberg barstool', 'feits barstool', 'feits', 'feitelberg', 'john feitelberg', 'hypotheticals', 'weird hypotheticals', 'dumb questions', 'weird questions', 'theo vonn', 'interview', 'fighter and the kid', 'brendan schaub', 'joe rogan', 'joe rogan podcast', 'comedy', 'stand up', 'ati', 'ati barstool', 'stand up comedy']",US
ZO1C9yQkQIw,Philippines. Can A Foreigner Live On $500 a Month?,UCCAh-tDKBja88N59E-KwL3g,Village People Philippines,"['american in the philippines', 'cost of living in the philippines', 'living in the philippines', 'cost of living', 'philippine vlog', 'life in the philippines', 'cebu city', 'expat in the philippines', 'philippines (country)', 'village people philippines', 'foreigner living in the philippines', 'philippines cost of living', 'is my pension enough for retirement in the philippines?', 'moving to the philippines', 'expat', 'foreigner', 'filipina', 'in the philippines', 'retirement', '$500 a month']",PH
IBGkP44cx20,A foreigner's ten years in the Philippines.,UCCAh-tDKBja88N59E-KwL3g,Village People Philippines,"['foreigner in the philippines', 'philippine vlog', 'filipino food', 'finn snow', 'philippines vlog', 'foreigners in the philippines', 'living in the philippines', 'life in the philippines', 'becoming filipino', 'the philippines', 'living in cebu', 'expat living in the philippines', ""A foreigner's ten years in the Philippines."", 'brit in the philippines', 'philippines', 'travel blog philippines', 'life in the philippines vlog', 'living in the philippines 2018', 'village people philippines']",PH
dMXhl3gVC9o,How a foreigner living on $500 a month in the Philippines needs to shop.,UCCAh-tDKBja88N59E-KwL3g,Village People Philippines,"['cost of living in the philippines', 'philippines (country)', 'cost of living', 'life in the philippines', 'expat in the philippines', 'philippine vlog', 'philippines cost of living', 'philippines living', 'cebu city', 'foreigner in the philippines', 'american in the philippines', 'cost of living in cebu philippines', 'living in the philippines as an american', 'philippines country', 'philippines living conditions', 'retire in the philippines cost', 'retire in philippines budget']",PH
hVZCrVzgTlI,"Can A Foreigner Live on P15,000 a Month in the Philippines?",UCCAh-tDKBja88N59E-KwL3g,Village People Philippines,"['how much', 'cost', 'philippines', 'foreigner in the philippines', 'foreigner living in philippines', 'foreigner moves to philippines', 'family in the philippines', 'philippines family vlogger', 'moving to the philippines', 'becoming filipino', 'cebu city', 'foreigners in the philippines', 'cost of living in the philippines', 'filipina wife talks is a 500$ pension', 'living in the philippines', 'philippine vlog', 'cost of living philippines', 'village people philippines', 'cost of living']",PH
A4SpdWnC_XM,"Chinese, Filipino, & Korean React to K-Pop 4th Gen - NEWJEANS & LE SSERAFIM!",UCCAzd93GR0bO9paw33KG25A,Multicooltured,"['K-Pop', 'K-Pop 4th Gen', 'K-Pop girl group', 'K-Pop group', 'NewJeans', 'LE SSERAFIM', 'Attention by NewJeans', 'Antifragile by LE SSERAFIM', 'K-Pop Music Video Reaction', 'Music Video Reaction', 'Chinese react to K-Pop', 'Filipino react to K-Pop', 'K-Pop Music videos reaction', 'Reacting to K-Pop music video', 'Reacting to K-Pop girl group']",Unknown
a32v8vkrA9A,Messing with my Filipino mom 😂 #prank #filipino #food,UCCDotW9D0t8a2b-wpJtuvHg,Star Abelar,[],US
ULA5xpau8AY,Saying “I’m gay” in Tagalog to my mom 😱 #filipino #mom #reaction,UCCDotW9D0t8a2b-wpJtuvHg,Star Abelar,[],US
j4_cO4qB79Q,Diwa: A Filipino Christmas Musical 2018 - Family is Love - Grade 10 - Bacolod Tay Tung High School,UCCHM6zMF4uy2JtGYoTkxYgg,kirakira,[],Unknown
Ji22WTXlDvE,First time trying Filipino food,UCCP8avVs-bakqdiXUSTVD7g,“HALF”  Have a Little Faith Channel,"['filipino food mukbang', 'have a little faith channel', 'half channel', 'half channel mukbang', 'first time trying filipino food', 'food network', 'food travel', 'mukbang channel', 'best filipino food', 'filipino food']",US
fcjd6jIeS_E,YEAR-END VIDEO | Tagalog Speaking Foreigners,UCCQoBiPLkn-bbGKABYKFF_A,Learning with Albine,"['language & culture', 'learning a new language', 'Philippine language', 'Philippine culture', 'Filipino', 'Philippines', 'Filipinos abroad', 'Filipino diaspora', 'Tagalog for beginners', 'intermediate Tagalog', 'practice your Tagalog', 'married to a Filipino', 'half-Filipino', 'learn Tagalog online', 'Tagalog lessons', 'Tagalog words and phrases', 'Tagalog sentence construction', 'speak Tagalog', 'teacher in Filipino', 'Tagalog language class one on one', 'Tagalog with Albine', 'Learning with Albine']",US
JegXLSVwZWU,How many Tagalog words does a foreigner know? #tagalog #philippines,UCCb-6a1Fakv4QzwC2c-3vAg,Russian Pinoy — Kuya Klim,[],PH
5QZTR7ZdeRQ,FIBA World Cup Adventure | Foreigner Impressions of the Philippines,UCCb-6a1Fakv4QzwC2c-3vAg,Russian Pinoy — Kuya Klim,"['manila', 'vlog', 'FIBA', 'FIBA World Cup', 'SM Mall of Asia Arena']",PH
72rBLRbJ49c,Teaching a foreigner how to speak Tagalog 🇵🇭 🤣😄 #tagalog #trend #philippines,UCCb-6a1Fakv4QzwC2c-3vAg,Russian Pinoy — Kuya Klim,[],PH
SuMb7QO8vh8,Foreigner speaking Tagalog | By Kuya Klim,UCCb-6a1Fakv4QzwC2c-3vAg,Russian Pinoy — Kuya Klim,"['russian', 'pinoy', 'filipino', 'traveling', 'travel', 'manila', 'vlog', 'russian pinoy', 'klimgeran']",PH
zO7BSBJUxnw,haikyuu react to kristian ph last,UCCdajzIqHasWDwIeyXbS5eg,꧁♡χινα_ρн♡꧂,[],Unknown
cBt1eeoYylo,haikyuu react to kristian ph but funny momments2/2,UCCdajzIqHasWDwIeyXbS5eg,꧁♡χινα_ρн♡꧂,[],Unknown
NnaW8-F3VwM,CANADIAN discovers SEPAK TAKRAW for the FIRST TIME! Philippines Vs Malaysia,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'sepak takraw', 'sepak takraw reaction', 'malaysia', 'malaysia foreign reaction']",CA
12cGM8Quszs,SO INSPIRATIONAL! FILIPINOS who made PINOYS PROUD #2 | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'salt papi', 'salt papi reaction', 'many pacquiao', 'many pacquiao reaction']",CA
JyespbKFTZE,How the US stole the PHILIPPINES | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'how the us stole the philippines']",CA
Ezn90OendIo,Pinoy funny Moment Compilations 2020 | PINOY EPIC FAILS!!! | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'reaction', 'ovela', 'musicgamenews', 'philippines', 'philippines reaction', 'pinoy', 'pinoy reaction', 'foreign reaction', 'filipino foreign reaction', 'filipino foreign reactor', 'foreign pinoy', 'foreign pinoy reaction', 'music game news', 'Pinoy fails', 'pinoy fails reaction']",CA
n4DJD2NH7ns,RICH VS POOR 😭 PULUBING FOREIGNER Social Experiment PHILIPPINES 🇵🇭 | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'reaction', 'ovela', 'musicgamenews', 'philippines', 'philippines reaction', 'pinoy', 'pinoy reaction', 'foreign reaction', 'filipino foreign reaction', 'filipino foreign reactor', 'foreign pinoy', 'foreign pinoy reaction', 'music game news']",CA
cntVFWMLfFI,CANADIAN reacts to 'what do FILIPINOS look like to FOREIGNERS',UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'music game news', 'philippines', 'reaction', 'what do FILIPINOS look like to FOREIGNERS']",CA
KUWHXdT39Rg,When FILIPINO crowds steal the artist's spotlight at concerts! REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'best crowd', 'best crowd reaction', 'best crowd in the world', 'filipino crowd', 'filipino crowd reaction']",CA
GA0gK6rmqFQ,Bisayang Hilaw - HONEST BA ANG PINOY SA FOREIGNER (Pt 2) | Pinoy Social Experiment | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'reaction', 'ovela', 'musicgamenews', 'philippines', 'philippines reaction', 'pinoy', 'pinoy reaction', 'foreign reaction', 'filipino foreign reaction', 'filipino foreign reactor', 'foreign pinoy', 'foreign pinoy reaction', 'music game news', 'pinoy social experiment', 'pinoy social experiment reaction']",CA
jeyDC8xrwt4,FILIPINO URBANCREW (Flyers of the South) Defies Gravity | AGT 2022 | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'reaction', 'ovela', 'musicgamenews', 'philippines', 'philippines reaction', 'pinoy', 'pinoy reaction', 'foreign reaction', 'filipino foreign reaction', 'filipino foreign reactor', 'foreign pinoy', 'foreign pinoy reaction', 'music game news', 'urbancrew', 'urbancrew reaction', 'urbancrew agt22', 'urbancrew agt22 reaction']",CA
CHCTHOi4ggk,This is why FOREIGNERS want to be FILIPINO | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'music game news', 'philippines', 'reaction', 'they want to be filipino', 'the want to be filipino reaction']",CA
W6KsUlgANow,When a Filipino choir shines in Japan!,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'music game news', 'philippines', 'reaction', 'Cast Thy Burden Upon the Lord', 'cast thy burden upon the lord reaction', 'tokyo choir competition', 'tokyo choir competition reaction']",CA
PvA4IHQh4wI,FILIPINO crowds go HARD! They MAKE the concert! HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'filipino crowds', 'filipino crowds reaction']",CA
UiZns0bGEPA,Filipino karaoke Bohemian Rhapsody is the BEST! HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'music game news', 'philippines', 'reaction', 'bohemian rhapsody', 'filipino bohemian rhapsody']",CA
UrXeU489jX4,Foreigner🇨🇦 SHOCKS FILIPINOS🇵🇭 on Omegle w/ his PERFECT TAGALOG! HONEST REACTION @Jayyhartmann,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'omegle reaction', 'omegle']",CA
-XCc67Ijcz8,"BAGYO KA LANG PINOY KAMI, PINOYS aren't scared of ANYTHING especially not TYPHOONS | HONEST REACTION",UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'reaction', 'ovela', 'musicgamenews', 'philippines', 'philippines reaction', 'pinoy', 'pinoy reaction', 'foreign reaction', 'filipino foreign reaction', 'filipino foreign reactor', 'foreign pinoy', 'foreign pinoy reaction', 'music game news', 'BAGYO KA LANG PINOY KAMI', 'bagyo ka lang pinoy kami reaction', 'filipino typhoon', 'filipino typhoon reaction']",CA
h9FLZWWDO1M,FOREIGNER reacts to the FUTURE of the PHILIPPINES under BBM | Top 10 Multi-Billion MEGA PROJECTS,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'bbm', 'bbm reaction', 'bongbong marcos', 'bongbong marcos projects']",CA
FhXZJuHUmfI,THEY ARE SO FAST!!! Tribu Dagatnon Drummers - Dinagyang Festival 2018 | REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'reaction', 'ovela', 'm-angel', 'musicgamenews', 'Tribu Dagatnon Drummers', 'Tribu Dagatnon Drummers reaction', 'Dinagyang Festival 2018', 'Dinagyang Festival 2018 reaction']",CA
Jppwo7-7hLs,"Typhoon Odette (Rai) filmed by ACTUAL FILIPINOS! Siargao, Dinagat, Cebu...| HONEST REACTION",UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'reaction', 'ovela', 'musicgamenews', 'philippines', 'philippines reaction', 'pinoy', 'pinoy reaction', 'foreign reaction', 'filipino foreign reaction', 'filipino foreign reactor', 'foreign pinoy', 'foreign pinoy reaction', 'music game news', 'typhoon rai', 'typhoon rai reaction', 'philippines typhoon rai', 'philippines typhoon rai reaction', 'typhoon odette', 'typhoon odette reaction']",CA
Zx2f6g7x_FI,🌲When the cover is 💯 better than the original.,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'music game news', 'philippines', 'reaction', 'Grown-Up Christmas List', 'grown up christmas list reaction', 'grown up christmas list cover', 'daryl ong', 'gigi de lana', 'sam mangubat', 'katrina velarde']",CA
39s28fwxQfM,When FOREIGN artists have a concert BUT the crowd is FILIPINO.,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'music game news', 'philippines', 'reaction', 'filipino crowds', 'filipino crowds reaction', 'filipino crowd the corrs']",CA
JR0jhnzM5VU,FILIPINO acapella like you've never heard it before! 4K Barrel | Obladi Oblada | REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'filipino acapella', 'obladi oblada', 'obladi oblada reaction', '4k barrel', '4k barrel reaction']",CA
G8gvUb0arjw,FOREIGNER reacts to How FILIPINO-AMERICANS Became Super RICH,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'how filipino americans became super rich']",CA
XKOs_p60BHs,How FILIPINAS beat the competition WORLDWIDE!,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'music game news', 'philippines', 'reaction', 'filipinos who made pinoys proud', 'filipinos who made pinoys proud reaction']",CA
YwLkZXeGCDI,Foreigners first impressions of the Philippines during Fiba World Cup 2023 | REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'music game news', 'philippines', 'reaction', 'philippines impressions', 'fiba 2023']",CA
RXrKUTh81oU,3 reasons FOREIGNERS decided to LIVE in the PHILIPPINES,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'music game news', 'philippines', 'reaction']",CA
UtPSGNu07dU,FILIPINOS who made PINOYS PROUD #3 | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'many pacquiao', 'efren reyes', 'efren reyes reaction']",CA
3uSIf529AOg,💔 I nearly cried listening to FILIPINO husband sing at wife's Funeral | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'music game news', 'philippines', 'reaction']",CA
fL56kvqw9K4,NON DRINKER reacts to FILIPINO DRINKING Etiquette | OMG! Hilarious!,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'filipino drinking', 'filipino drinking reaction']",CA
nqz1BBMWWMQ,I react for the 1ST TIME to FILIPINO basketball!!! INSANE PBA DUNKS!!!,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'pba', 'pba reaction', 'pba dunks', 'pba dunks reaction', 'ginebra', 'ginebra reaction']",CA
ngMwK3xf6uc,🔥 SB19 WIN & perform at 2023 Asia Artist Awards w/ &TEAM!,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'music game news', 'philippines', 'reaction', 'sb19', 'sb19 reaction', 'sb19 asia artist awards', 'sb19 aaa23', '2023 asia artist awards', '&team sb19', 'gento', 'crimzone', 'mana']",CA
Pl5BzYCVwIA,Top 10 foreign celebrities who INSULTED Filipinos! HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'music game news', 'philippines', 'reaction']",CA
dLo695R9_oU,Mikey Bustos rapped about Filipino Mythical Creatures | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'reaction', 'ovela', 'musicgamenews', 'philippines', 'philippines reaction', 'pinoy', 'pinoy reaction', 'foreign reaction', 'filipino foreign reaction', 'filipino foreign reactor', 'foreign pinoy', 'foreign pinoy reaction', 'music game news', 'mikey bustos', 'mikey bustos reaction', 'mikey bustos filipino creatures', 'mikey bustos filipino creatures reaction', 'mikey bustos mythical creatures', 'mikey bustos mythical creatures reaction']",CA
NTAnGrxuP0g,VOL.25 FILIPINO Karaoke during FIBA 2023! Viral Filipinos on social media | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'tiktok viral', 'tiktok viral reaction', 'philippines tiktok', 'philippines', 'philippines tiktok reaction', 'fiba karaoke', 'fiba 23 reaction', 'fiba 2023']",CA
1FJE4khqN8c,GRADUATIONS are MORE FUN in the PHILIPPINES! NDDU Senior High | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'ovela', 'musicgamenews', 'filipino foreign reaction', 'music game news', 'vocal coach reacts', 'viral filipino', 'viral filipino singers', 'viral filipino singers reaction', 'filipino reaction', 'filipino graduation', 'philippines graduation', 'filipino graduation reaction', 'nddu', 'nddu senior high']",CA
udxRkas0bhY,This is how FILIPINO CROWDS react! @SEA Games Artistic Gymnastic Finals | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'reaction', 'ovela', 'musicgamenews', 'philippines', 'philippines reaction', 'pinoy', 'pinoy reaction', 'foreign reaction', 'filipino foreign reaction', 'filipino foreign reactor', 'foreign pinoy', 'foreign pinoy reaction', 'music game news', 'filipino crowd', 'filipino crowd reaction', 'filipino crowd sea', 'filipino crowd sea reaction']",CA
Nd7SFkREd8k,Pinoy Funny Moment Compilations 2021| Bawal Tumawa | Pinoy Puro Kalokohan | HONEST REACTION,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,"['mgn', 'reaction', 'ovela', 'musicgamenews', 'philippines', 'philippines reaction', 'pinoy', 'pinoy reaction', 'foreign reaction', 'filipino foreign reaction', 'filipino foreign reactor', 'foreign pinoy', 'foreign pinoy reaction', 'music game news']",CA
